"","duration_sub","Freq"
"3311","3413",3
"3312","3414",2
"3313","3415",2
"3314","3416",1
"3315","3417",1
"3316","3418",5
"3317","3419",1
"3318","3420",5
"3319","3421",2
"3320","3422",1
"3321","3423",5
"3322","3426",3
"3323","3427",2
"3324","3428",1
"3325","3429",1
"3326","3430",2
"3327","3431",1
"3328","3432",1
"3329","3433",3
"3330","3434",6
"3331","3435",1
"3332","3436",2
"3333","3437",4
"3334","3439",2
"3335","3441",2
"3336","3442",3
"3337","3443",2
"3338","3444",2
"3339","3445",1
"3340","3446",1
"3341","3448",1
"3342","3449",1
"3343","3450",1
"3344","3451",1
"3345","3452",4
"3346","3453",3
"3347","3454",2
"3348","3455",2
"3349","3456",2
"3350","3457",2
"3351","3458",2
"3352","3459",1
"3353","3460",1
"3354","3461",2
"3355","3462",5
"3356","3463",2
"3357","3464",2
"3358","3465",1
"3359","3468",3
"3360","3469",1
"3361","3470",2
"3362","3471",1
"3363","3472",2
"3364","3473",1
"3365","3474",2
"3366","3475",3
"3367","3476",3
"3368","3477",2
"3369","3478",2
"3370","3479",2
"3371","3480",2
"3372","3481",2
"3373","3482",2
"3374","3483",1
"3375","3484",1
"3376","3485",1
"3377","3487",1
"3378","3488",1
"3379","3489",4
"3380","3490",2
"3381","3491",2
"3382","3492",1
"3383","3493",4
"3384","3495",2
"3385","3497",1
"3386","3498",3
"3387","3499",3
"3388","3500",3
"3389","3501",1
"3390","3502",3
"3391","3504",3
"3392","3507",2
"3393","3508",4
"3394","3509",2
"3395","3510",4
"3396","3511",5
"3397","3512",1
"3398","3513",3
"3399","3514",2
"3400","3516",1
"3401","3517",3
"3402","3519",3
"3403","3520",6
"3404","3521",5
"3405","3523",2
"3406","3524",1
"3407","3526",1
"3408","3527",1
"3409","3528",3
"3410","3529",1
"3411","3530",1
"3412","3531",4
"3413","3532",6
"3414","3533",2
"3415","3534",3
"3416","3535",1
"3417","3536",1
"3418","3537",1
"3419","3538",1
"3420","3539",3
"3421","3540",1
"3422","3541",1
"3423","3543",4
"3424","3544",3
"3425","3545",1
"3426","3547",2
"3427","3548",1
"3428","3549",2
"3429","3551",2
"3430","3552",1
"3431","3553",2
"3432","3554",2
"3433","3555",2
"3434","3556",1
"3435","3557",1
"3436","3558",1
"3437","3560",1
"3438","3561",3
"3439","3562",2
"3440","3563",2
"3441","3564",3
"3442","3565",2
"3443","3566",4
"3444","3567",3
"3445","3568",2
"3446","3569",3
"3447","3572",1
"3448","3574",4
"3449","3576",1
"3450","3577",1
"3451","3578",1
"3452","3581",1
"3453","3582",2
"3454","3583",3
"3455","3584",2
"3456","3586",1
"3457","3587",3
"3458","3588",1
"3459","3589",2
"3460","3590",2
"3461","3591",1
"3462","3593",2
"3463","3594",1
"3464","3595",2
"3465","3596",3
"3466","3597",1
"3467","3599",1
"3468","3600",2
"3469","3601",1
"3470","3603",2
"3471","3604",2
"3472","3605",1
"3473","3606",1
"3474","3607",1
"3475","3608",2
"3476","3609",1
"3477","3610",2
"3478","3611",1
"3479","3612",1
"3480","3613",6
"3481","3614",2
"3482","3615",3
"3483","3617",1
"3484","3620",4
"3485","3622",2
"3486","3623",1
"3487","3624",1
"3488","3625",1
"3489","3626",2
"3490","3627",1
"3491","3629",1
"3492","3630",2
"3493","3631",2
"3494","3633",3
"3495","3634",1
"3496","3635",1
"3497","3637",1
"3498","3638",1
"3499","3639",1
"3500","3642",2
"3501","3643",2
"3502","3644",1
"3503","3645",1
"3504","3646",1
"3505","3647",1
"3506","3649",4
"3507","3651",1
"3508","3653",2
"3509","3654",2
"3510","3656",1
"3511","3657",3
"3512","3659",1
"3513","3661",1
"3514","3663",2
"3515","3664",3
"3516","3665",1
"3517","3666",1
"3518","3667",1
"3519","3668",1
"3520","3669",1
"3521","3671",1
"3522","3673",5
"3523","3674",1
"3524","3675",2
"3525","3677",4
"3526","3678",3
"3527","3679",4
"3528","3680",1
"3529","3683",3
"3530","3684",1
"3531","3685",2
"3532","3686",1
"3533","3687",2
"3534","3688",1
"3535","3689",3
"3536","3692",1
"3537","3693",1
"3538","3694",1
"3539","3695",1
"3540","3696",2
"3541","3697",3
"3542","3698",1
"3543","3699",2
"3544","3700",1
"3545","3701",2
"3546","3702",1
"3547","3703",2
"3548","3705",1
"3549","3706",1
"3550","3707",1
"3551","3711",1
"3552","3712",3
"3553","3713",2
"3554","3714",2
"3555","3715",3
"3556","3716",2
"3557","3717",2
"3558","3718",2
"3559","3721",3
"3560","3723",1
"3561","3724",1
"3562","3725",2
"3563","3726",1
"3564","3728",4
"3565","3729",1
"3566","3730",3
"3567","3731",1
"3568","3732",1
"3569","3733",1
"3570","3734",6
"3571","3735",1
"3572","3736",1
"3573","3737",6
"3574","3738",1
"3575","3739",1
"3576","3740",1
"3577","3741",1
"3578","3742",4
"3579","3743",1
"3580","3745",2
"3581","3746",2
"3582","3748",2
"3583","3750",1
"3584","3756",2
"3585","3757",1
"3586","3758",1
"3587","3760",2
"3588","3761",1
"3589","3762",2
"3590","3763",1
"3591","3765",2
"3592","3766",1
"3593","3769",1
"3594","3772",2
"3595","3773",1
"3596","3775",1
"3597","3776",2
"3598","3777",1
"3599","3780",2
"3600","3781",3
"3601","3782",1
"3602","3784",1
"3603","3786",1
"3604","3788",1
"3605","3789",2
"3606","3790",1
"3607","3791",1
"3608","3794",2
"3609","3795",1
"3610","3796",2
"3611","3797",2
"3612","3800",1
"3613","3802",1
"3614","3804",1
"3615","3805",2
"3616","3810",1
"3617","3811",1
"3618","3812",1
"3619","3815",3
"3620","3816",2
"3621","3819",1
"3622","3820",1
"3623","3821",2
"3624","3823",1
"3625","3825",3
"3626","3827",1
"3627","3829",2
"3628","3830",1
"3629","3831",1
"3630","3832",1
"3631","3834",3
"3632","3835",4
"3633","3838",1
"3634","3840",2
"3635","3841",1
"3636","3843",3
"3637","3844",1
"3638","3845",1
"3639","3847",1
"3640","3848",4
"3641","3849",3
"3642","3850",2
"3643","3851",1
"3644","3852",1
"3645","3853",2
"3646","3857",1
"3647","3858",1
"3648","3859",2
"3649","3860",1
"3650","3861",1
"3651","3862",2
"3652","3864",2
"3653","3866",2
"3654","3867",1
"3655","3869",1
"3656","3871",2
"3657","3873",1
"3658","3880",2
"3659","3881",1
"3660","3883",1
"3661","3884",2
"3662","3885",2
"3663","3887",1
"3664","3888",2
"3665","3890",1
"3666","3891",2
"3667","3892",1
"3668","3893",2
"3669","3894",1
"3670","3895",2
"3671","3898",1
"3672","3899",1
"3673","3900",2
"3674","3901",1
"3675","3902",1
"3676","3903",1
"3677","3905",1
"3678","3906",1
"3679","3908",1
"3680","3911",3
"3681","3912",1
"3682","3914",2
"3683","3915",1
"3684","3916",1
"3685","3917",1
"3686","3918",1
"3687","3919",1
"3688","3920",1
"3689","3921",1
"3690","3922",1
"3691","3923",2
"3692","3924",1
"3693","3925",1
"3694","3926",1
"3695","3929",3
"3696","3930",1
"3697","3931",1
"3698","3932",1
"3699","3934",4
"3700","3935",1
"3701","3936",2
"3702","3939",3
"3703","3940",1
"3704","3941",2
"3705","3942",3
"3706","3943",5
"3707","3944",2
"3708","3948",3
"3709","3950",1
"3710","3951",1
"3711","3952",1
"3712","3953",2
"3713","3954",1
"3714","3956",1
"3715","3957",3
"3716","3958",2
"3717","3960",2
"3718","3962",1
"3719","3963",2
"3720","3965",1
"3721","3966",1
"3722","3967",2
"3723","3968",1
"3724","3971",1
"3725","3972",1
"3726","3975",1
"3727","3976",1
"3728","3977",1
"3729","3978",1
"3730","3979",2
"3731","3981",1
"3732","3983",2
"3733","3984",1
"3734","3986",2
"3735","3987",2
"3736","3989",1
"3737","3991",1
"3738","3992",1
"3739","3997",1
"3740","3998",2
"3741","4000",1
"3742","4001",2
"3743","4002",1
"3744","4003",3
"3745","4004",1
"3746","4005",1
"3747","4010",1
"3748","4011",1
"3749","4012",1
"3750","4013",2
"3751","4015",4
"3752","4022",1
"3753","4027",1
"3754","4030",2
"3755","4035",1
"3756","4039",1
"3757","4041",1
"3758","4043",1
"3759","4048",1
"3760","4049",1
"3761","4050",2
"3762","4052",1
"3763","4055",1
"3764","4057",1
"3765","4058",4
"3766","4060",2
"3767","4063",1
"3768","4067",1
"3769","4069",1
"3770","4071",1
"3771","4073",1
"3772","4074",3
"3773","4075",1
"3774","4076",2
"3775","4077",1
"3776","4078",2
"3777","4080",1
"3778","4081",1
"3779","4082",1
"3780","4085",1
"3781","4086",3
"3782","4087",1
"3783","4088",1
"3784","4089",2
"3785","4090",1
"3786","4092",1
"3787","4095",2
"3788","4096",1
"3789","4097",1
"3790","4099",2
"3791","4100",1
"3792","4101",1
"3793","4103",1
"3794","4104",1
"3795","4105",1
"3796","4106",1
"3797","4107",1
"3798","4108",1
"3799","4109",2
"3800","4110",3
"3801","4111",1
"3802","4113",2
"3803","4115",2
"3804","4116",2
"3805","4119",2
"3806","4120",1
"3807","4121",2
"3808","4124",1
"3809","4128",2
"3810","4129",1
"3811","4130",1
"3812","4132",2
"3813","4135",1
"3814","4137",2
"3815","4138",1
"3816","4143",1
"3817","4146",1
"3818","4150",1
"3819","4151",2
"3820","4152",1
"3821","4153",1
"3822","4156",2
"3823","4157",2
"3824","4158",2
"3825","4163",2
"3826","4165",1
"3827","4166",1
"3828","4167",1
"3829","4168",1
"3830","4170",1
"3831","4173",1
"3832","4174",1
"3833","4178",1
"3834","4180",1
"3835","4181",2
"3836","4187",1
"3837","4188",1
"3838","4189",2
"3839","4190",1
"3840","4191",1
"3841","4195",1
"3842","4196",1
"3843","4198",1
"3844","4199",1
"3845","4201",2
"3846","4205",1
"3847","4207",1
"3848","4208",1
"3849","4209",2
"3850","4211",1
"3851","4212",1
"3852","4213",1
"3853","4214",2
"3854","4215",1
"3855","4216",3
"3856","4217",2
"3857","4219",1
"3858","4221",1
"3859","4224",1
"3860","4227",1
"3861","4230",3
"3862","4234",1
"3863","4235",2
"3864","4236",1
"3865","4237",1
"3866","4239",1
"3867","4240",1
"3868","4241",1
"3869","4243",1
"3870","4246",1
"3871","4247",1
"3872","4252",2
"3873","4260",2
"3874","4261",1
"3875","4263",1
"3876","4265",1
"3877","4266",2
"3878","4271",3
"3879","4272",1
"3880","4273",1
"3881","4274",1
"3882","4276",1
"3883","4277",2
"3884","4284",3
"3885","4286",1
"3886","4288",1
"3887","4289",2
"3888","4292",2
"3889","4293",1
"3890","4294",2
"3891","4296",1
"3892","4297",1
"3893","4298",1
"3894","4299",1
"3895","4301",1
"3896","4302",1
"3897","4304",2
"3898","4308",1
"3899","4309",1
"3900","4310",2
"3901","4311",1
"3902","4314",1
"3903","4315",1
"3904","4319",2
"3905","4320",1
"3906","4322",1
"3907","4323",1
"3908","4324",1
"3909","4325",2
"3910","4327",1
"3911","4329",2
"3912","4337",1
"3913","4338",1
"3914","4343",1
"3915","4347",3
"3916","4349",1
"3917","4352",1
"3918","4354",1
"3919","4369",1
"3920","4370",1
"3921","4372",1
"3922","4375",1
"3923","4377",2
"3924","4378",1
"3925","4379",1
"3926","4380",2
"3927","4385",1
"3928","4386",1
"3929","4388",2
"3930","4389",1
"3931","4391",2
"3932","4392",1
"3933","4394",1
"3934","4399",1
"3935","4400",2
"3936","4401",3
"3937","4407",2
"3938","4410",1
"3939","4411",1
"3940","4416",1
"3941","4417",1
"3942","4421",1
"3943","4424",2
"3944","4428",1
"3945","4429",1
"3946","4432",4
"3947","4433",1
"3948","4435",1
"3949","4437",1
"3950","4440",2
"3951","4442",3
"3952","4445",2
"3953","4446",1
"3954","4448",1
"3955","4451",1
"3956","4452",2
"3957","4453",3
"3958","4454",1
"3959","4455",2
"3960","4456",1
"3961","4458",2
"3962","4463",1
"3963","4465",2
"3964","4466",2
"3965","4472",1
"3966","4474",1
"3967","4478",1
"3968","4479",2
"3969","4481",1
"3970","4484",1
"3971","4490",1
"3972","4491",2
"3973","4494",4
"3974","4495",2
"3975","4507",4
"3976","4508",1
"3977","4513",1
"3978","4514",2
"3979","4516",1
"3980","4518",1
"3981","4519",1
"3982","4520",1
"3983","4525",2
"3984","4533",2
"3985","4538",1
"3986","4541",1
"3987","4544",2
"3988","4545",1
"3989","4548",1
"3990","4551",2
"3991","4553",1
"3992","4554",1
"3993","4555",1
"3994","4556",1
"3995","4558",1
"3996","4564",1
"3997","4565",1
"3998","4567",1
"3999","4568",1
"4000","4570",1
"4001","4575",3
"4002","4578",1
"4003","4579",1
"4004","4580",3
"4005","4581",1
"4006","4584",1
"4007","4585",1
"4008","4588",1
"4009","4591",1
"4010","4593",1
"4011","4596",1
"4012","4598",1
"4013","4600",1
"4014","4603",1
"4015","4604",2
"4016","4605",2
"4017","4606",2
"4018","4608",2
"4019","4611",1
"4020","4615",1
"4021","4618",1
"4022","4620",1
"4023","4621",1
"4024","4623",1
"4025","4631",1
"4026","4633",3
"4027","4636",1
"4028","4638",1
"4029","4641",2
"4030","4642",2
"4031","4643",1
"4032","4647",1
"4033","4652",1
"4034","4659",2
"4035","4661",1
"4036","4662",1
"4037","4663",1
"4038","4664",1
"4039","4668",1
"4040","4669",2
"4041","4671",1
"4042","4672",2
"4043","4674",1
"4044","4676",1
"4045","4684",1
"4046","4685",1
"4047","4686",1
"4048","4689",1
"4049","4690",1
"4050","4694",1
"4051","4697",1
"4052","4698",1
"4053","4699",1
"4054","4701",1
"4055","4703",2
"4056","4708",2
"4057","4713",1
"4058","4714",1
"4059","4715",1
"4060","4716",2
"4061","4718",1
"4062","4719",1
"4063","4721",2
"4064","4722",1
"4065","4727",1
"4066","4729",1
"4067","4730",2
"4068","4734",1
"4069","4736",1
"4070","4737",1
"4071","4738",1
"4072","4739",1
"4073","4740",1
"4074","4741",1
"4075","4742",1
"4076","4743",2
"4077","4744",2
"4078","4745",2
"4079","4746",2
"4080","4752",1
"4081","4753",1
"4082","4755",2
"4083","4756",1
"4084","4758",2
"4085","4763",2
"4086","4764",1
"4087","4765",1
"4088","4766",1
"4089","4767",1
"4090","4769",1
"4091","4771",1
"4092","4772",1
"4093","4774",2
"4094","4779",1
"4095","4780",1
"4096","4782",1
"4097","4783",1
"4098","4784",1
"4099","4787",1
"4100","4791",1
"4101","4792",2
"4102","4796",1
"4103","4797",2
"4104","4806",1
"4105","4810",1
"4106","4812",1
"4107","4813",1
"4108","4821",1
"4109","4826",1
"4110","4827",2
"4111","4830",1
"4112","4835",1
"4113","4840",1
"4114","4841",1
"4115","4842",1
"4116","4846",1
"4117","4849",1
"4118","4851",1
"4119","4853",1
"4120","4855",1
"4121","4857",1
"4122","4858",1
"4123","4861",1
"4124","4862",1
"4125","4865",1
"4126","4867",1
"4127","4872",2
"4128","4875",1
"4129","4877",1
"4130","4890",1
"4131","4891",1
"4132","4896",1
"4133","4901",1
"4134","4902",1
"4135","4913",2
"4136","4918",1
"4137","4919",1
"4138","4920",1
"4139","4921",1
"4140","4923",1
"4141","4925",2
"4142","4931",1
"4143","4932",1
"4144","4936",1
"4145","4939",1
"4146","4942",1
"4147","4962",2
"4148","4970",2
"4149","4972",1
"4150","4973",2
"4151","4975",1
"4152","4982",2
"4153","4985",1
"4154","4986",1
"4155","4987",1
"4156","4989",1
"4157","4991",1
"4158","4997",1
"4159","4998",1
"4160","5001",1
"4161","5002",1
"4162","5003",1
"4163","5007",1
"4164","5015",1
"4165","5016",1
"4166","5021",1
"4167","5023",1
"4168","5032",1
"4169","5035",1
"4170","5036",2
"4171","5039",1
"4172","5042",1
"4173","5053",1
"4174","5061",1
"4175","5069",1
"4176","5070",1
"4177","5079",1
"4178","5085",1
"4179","5090",1
"4180","5094",1
"4181","5095",1
"4182","5098",1
"4183","5100",2
"4184","5102",2
"4185","5117",3
"4186","5119",1
"4187","5120",1
"4188","5123",1
"4189","5131",1
"4190","5133",1
"4191","5134",1
"4192","5137",2
"4193","5147",1
"4194","5151",1
"4195","5158",1
"4196","5159",1
"4197","5162",2
"4198","5163",1
"4199","5164",2
"4200","5169",1
"4201","5171",1
"4202","5172",1
"4203","5178",1
"4204","5180",1
"4205","5183",1
"4206","5188",2
"4207","5189",1
"4208","5194",1
"4209","5196",1
"4210","5201",2
"4211","5205",1
"4212","5207",1
"4213","5208",1
"4214","5214",1
"4215","5215",1
"4216","5217",2
"4217","5220",1
"4218","5229",1
"4219","5231",1
"4220","5237",2
"4221","5242",2
"4222","5246",2
"4223","5247",2
"4224","5254",1
"4225","5257",1
"4226","5266",1
"4227","5267",1
"4228","5268",1
"4229","5272",1
"4230","5273",1
"4231","5278",1
"4232","5282",1
"4233","5285",1
"4234","5291",1
"4235","5292",1
"4236","5293",1
"4237","5294",3
"4238","5301",2
"4239","5302",1
"4240","5303",1
"4241","5304",2
"4242","5305",1
"4243","5306",1
"4244","5310",1
"4245","5313",1
"4246","5314",1
"4247","5318",3
"4248","5323",1
"4249","5324",1
"4250","5326",1
"4251","5336",1
"4252","5339",1
"4253","5344",1
"4254","5353",1
"4255","5355",2
"4256","5359",1
"4257","5363",2
"4258","5367",1
"4259","5373",1
"4260","5375",2
"4261","5379",1
"4262","5386",2
"4263","5387",2
"4264","5404",1
"4265","5405",1
"4266","5406",1
"4267","5408",1
"4268","5419",1
"4269","5432",1
"4270","5437",2
"4271","5438",1
"4272","5440",1
"4273","5443",2
"4274","5455",1
"4275","5458",1
"4276","5460",1
"4277","5464",1
"4278","5465",1
"4279","5466",1
"4280","5468",1
"4281","5470",1
"4282","5473",1
"4283","5474",1
"4284","5482",1
"4285","5489",1
"4286","5490",1
"4287","5495",2
"4288","5497",1
"4289","5499",1
"4290","5500",1
"4291","5506",1
"4292","5513",1
"4293","5514",1
"4294","5518",1
"4295","5528",1
"4296","5538",1
"4297","5540",1
"4298","5543",1
"4299","5548",1
"4300","5549",1
"4301","5551",1
"4302","5554",1
"4303","5558",1
"4304","5561",1
"4305","5565",1
"4306","5568",1
"4307","5569",1
"4308","5573",1
"4309","5575",1
"4310","5586",1
"4311","5590",1
"4312","5591",1
"4313","5592",2
"4314","5594",2
"4315","5595",1
"4316","5597",1
"4317","5603",2
"4318","5605",1
"4319","5615",1
"4320","5623",1
"4321","5624",1
"4322","5645",1
"4323","5647",1
"4324","5649",1
"4325","5651",1
"4326","5652",1
"4327","5657",1
"4328","5658",1
"4329","5665",1
"4330","5666",1
"4331","5667",1
"4332","5671",1
"4333","5680",1
"4334","5681",1
"4335","5683",1
"4336","5685",1
"4337","5687",1
"4338","5693",1
"4339","5695",1
"4340","5699",1
"4341","5715",2
"4342","5721",1
"4343","5722",1
"4344","5727",1
"4345","5729",1
"4346","5730",1
"4347","5731",1
"4348","5732",1
"4349","5734",1
"4350","5738",1
"4351","5742",1
"4352","5747",1
"4353","5748",1
"4354","5752",1
"4355","5753",1
"4356","5773",1
"4357","5779",1
"4358","5783",1
"4359","5784",1
"4360","5786",1
"4361","5790",1
"4362","5792",1
"4363","5800",1
"4364","5801",1
"4365","5809",1
"4366","5814",1
"4367","5820",1
"4368","5828",2
"4369","5829",1
"4370","5836",1
"4371","5842",1
"4372","5852",1
"4373","5860",1
"4374","5861",2
"4375","5862",1
"4376","5864",1
"4377","5871",1
"4378","5873",1
"4379","5875",1
"4380","5884",1
"4381","5886",1
"4382","5887",1
"4383","5895",1
"4384","5902",1
"4385","5911",1
"4386","5932",2
"4387","5935",1
"4388","5939",1
"4389","5942",2
"4390","5947",1
"4391","5948",1
"4392","5952",1
"4393","5955",1
"4394","5956",1
"4395","5957",1
"4396","5964",1
"4397","5967",1
"4398","5990",1
"4399","5993",1
"4400","6004",1
"4401","6021",1
"4402","6024",1
"4403","6029",1
"4404","6042",1
"4405","6048",1
"4406","6049",1
"4407","6053",1
"4408","6056",1
"4409","6064",3
"4410","6065",1
"4411","6067",2
"4412","6083",1
"4413","6090",2
"4414","6092",1
"4415","6102",1
"4416","6117",1
"4417","6119",1
"4418","6127",1
"4419","6134",1
"4420","6136",1
"4421","6139",1
"4422","6140",1
"4423","6148",1
"4424","6158",1
"4425","6163",1
"4426","6165",1
"4427","6167",1
"4428","6169",2
"4429","6170",1
"4430","6172",1
"4431","6177",1
"4432","6192",1
"4433","6193",1
"4434","6194",1
"4435","6196",1
"4436","6205",1
"4437","6208",1
"4438","6210",1
"4439","6220",1
"4440","6228",1
"4441","6229",1
"4442","6239",1
"4443","6242",1
"4444","6244",1
"4445","6248",1
"4446","6257",1
"4447","6261",1
"4448","6262",2
"4449","6282",1
"4450","6293",1
"4451","6296",1
"4452","6304",1
"4453","6305",1
"4454","6310",1
"4455","6314",1
"4456","6317",1
"4457","6323",1
"4458","6326",1
"4459","6343",1
"4460","6348",1
"4461","6357",2
"4462","6361",1
"4463","6365",1
"4464","6367",1
"4465","6377",1
"4466","6380",1
"4467","6385",1
"4468","6391",1
"4469","6410",1
"4470","6416",1
"4471","6421",1
"4472","6424",1
"4473","6438",1
"4474","6444",1
"4475","6449",1
"4476","6452",1
"4477","6453",1
"4478","6463",1
"4479","6468",1
"4480","6479",1
"4481","6489",1
"4482","6490",1
"4483","6491",1
"4484","6498",1
"4485","6503",1
"4486","6524",1
"4487","6535",1
"4488","6543",2
"4489","6565",2
"4490","6576",1
"4491","6588",2
"4492","6593",1
"4493","6601",1
"4494","6603",1
"4495","6607",1
"4496","6609",1
"4497","6625",1
"4498","6630",1
"4499","6636",1
"4500","6640",2
"4501","6654",1
"4502","6663",1
"4503","6672",1
"4504","6673",1
"4505","6684",1
"4506","6685",1
"4507","6697",1
"4508","6724",1
"4509","6727",1
"4510","6734",1
"4511","6736",1
"4512","6737",1
"4513","6746",1
"4514","6748",1
"4515","6753",1
"4516","6754",1
"4517","6763",1
"4518","6764",1
"4519","6766",1
"4520","6768",1
"4521","6773",1
"4522","6776",1
"4523","6778",1
"4524","6782",1
"4525","6797",1
"4526","6798",1
"4527","6808",1
"4528","6812",1
"4529","6815",1
"4530","6818",1
"4531","6823",1
"4532","6824",1
"4533","6831",1
"4534","6833",1
"4535","6849",1
"4536","6860",1
"4537","6862",1
"4538","6866",1
"4539","6867",1
"4540","6876",1
"4541","6878",1
"4542","6886",1
"4543","6895",1
"4544","6907",1
"4545","6908",2
"4546","6909",1
"4547","6912",2
"4548","6913",1
"4549","6917",1
"4550","6937",1
"4551","6939",1
"4552","6940",1
"4553","6959",1
"4554","6964",1
"4555","6968",1
"4556","6980",1
"4557","6982",1
"4558","6988",1
"4559","7003",1
"4560","7005",1
"4561","7028",2
"4562","7033",1
"4563","7057",1
"4564","7058",3
"4565","7075",1
"4566","7078",1
"4567","7081",1
"4568","7084",1
"4569","7107",1
"4570","7108",1
"4571","7116",1
"4572","7122",1
"4573","7133",1
"4574","7141",1
"4575","7142",1
"4576","7143",1
"4577","7144",1
"4578","7147",1
"4579","7150",1
"4580","7153",1
"4581","7162",1
"4582","7166",1
"4583","7175",1
"4584","7191",1
"4585","7196",1
"4586","7200",1
"4587","7204",1
"4588","7209",1
"4589","7222",1
"4590","7234",1
"4591","7235",1
"4592","7249",1
"4593","7250",1
"4594","7256",1
"4595","7258",1
"4596","7261",1
"4597","7274",1
"4598","7299",1
"4599","7313",1
"4600","7317",1
"4601","7328",1
"4602","7335",1
"4603","7348",1
"4604","7362",1
"4605","7368",1
"4606","7406",1
"4607","7407",1
"4608","7413",1
"4609","7423",1
"4610","7428",1
"4611","7434",1
"4612","7443",1
"4613","7446",1
"4614","7455",1
"4615","7458",1
"4616","7460",1
"4617","7470",1
"4618","7476",1
"4619","7487",1
"4620","7488",1
"4621","7512",1
"4622","7525",1
"4623","7545",1
"4624","7548",1
"4625","7556",1
"4626","7559",1
"4627","7570",1
"4628","7571",1
"4629","7573",1
"4630","7576",1
"4631","7580",1
"4632","7600",1
"4633","7601",1
"4634","7605",1
"4635","7614",1
"4636","7615",1
"4637","7625",1
"4638","7628",1
"4639","7631",1
"4640","7635",1
"4641","7637",1
"4642","7649",1
"4643","7671",1
"4644","7684",1
"4645","7686",1
"4646","7688",1
"4647","7742",1
"4648","7753",1
"4649","7764",1
"4650","7769",1
"4651","7772",1
"4652","7776",1
"4653","7798",2
"4654","7811",1
"4655","7863",2
"4656","7880",1
"4657","7885",1
"4658","7887",1
"4659","7892",1
"4660","7896",1
"4661","7913",1
"4662","7918",1
"4663","7931",1
"4664","7937",1
"4665","7948",1
"4666","7954",1
"4667","7967",1
"4668","7997",1
"4669","8000",1
"4670","8002",1
"4671","8048",1
"4672","8063",1
"4673","8064",3
"4674","8069",1
"4675","8082",1
"4676","8121",1
"4677","8147",2
"4678","8164",1
"4679","8173",1
"4680","8181",1
"4681","8204",1
"4682","8212",1
"4683","8234",1
"4684","8256",1
"4685","8262",1
"4686","8271",1
"4687","8304",1
"4688","8308",1
"4689","8316",1
"4690","8317",1
"4691","8341",1
"4692","8346",1
"4693","8365",1
"4694","8408",1
"4695","8432",1
"4696","8433",1
"4697","8439",1
"4698","8444",1
"4699","8463",1
"4700","8470",1
"4701","8473",1
"4702","8499",1
"4703","8517",1
"4704","8532",1
"4705","8591",1
"4706","8597",1
"4707","8603",1
"4708","8623",1
"4709","8648",1
"4710","8655",1
"4711","8685",1
"4712","8686",1
"4713","8689",1
"4714","8705",1
"4715","8709",1
"4716","8728",1
"4717","8786",1
"4718","8789",1
"4719","8822",1
"4720","8837",1
"4721","8845",1
"4722","8868",1
"4723","8869",1
"4724","8896",1
"4725","8903",1
"4726","8909",1
"4727","8923",1
"4728","8954",1
"4729","9008",1
"4730","9037",1
"4731","9056",1
"4732","9117",1
"4733","9126",1
"4734","9154",2
"4735","9162",1
"4736","9214",1
"4737","9261",1
"4738","9263",1
"4739","9280",1
"4740","9294",1
"4741","9423",1
"4742","9426",1
"4743","9432",1
"4744","9438",1
"4745","9464",1
"4746","9492",1
"4747","9498",1
"4748","9510",1
"4749","9519",2
"4750","9541",1
"4751","9581",1
"4752","9584",1
"4753","9621",1
"4754","9648",1
"4755","9651",1
"4756","9671",1
"4757","9700",1
"4758","9719",1
"4759","9740",1
"4760","9748",1
"4761","9772",1
"4762","9794",1
"4763","9815",1
"4764","9854",1
"4765","9869",1
"4766","9880",1
"4767","9937",1
"4768","9969",1
"4769","9984",1
"4770","10049",1
"4771","10102",1
"4772","10105",1
"4773","10108",1
"4774","10140",1
"4775","10150",1
"4776","10164",1
"4777","10167",1
"4778","10168",1
"4779","10170",1
"4780","10265",1
"4781","10331",1
"4782","10340",1
"4783","10359",1
"4784","10367",1
"4785","10427",1
"4786","10438",1
"4787","10443",1
"4788","10447",2
"4789","10454",1
"4790","10473",1
"4791","10522",1
"4792","10536",1
"4793","10585",1
"4794","10591",1
"4795","10593",1
"4796","10595",1
"4797","10601",1
"4798","10667",1
"4799","10694",1
"4800","10736",2
"4801","10774",1
"4802","10791",1
"4803","10802",1
"4804","10901",1
"4805","10908",1
"4806","10910",1
"4807","10923",1
"4808","10937",1
"4809","10938",1
"4810","10943",1
"4811","10957",1
"4812","10998",1
"4813","11038",1
"4814","11067",1
"4815","11084",1
"4816","11097",1
"4817","11124",1
"4818","11154",1
"4819","11174",1
"4820","11195",2
"4821","11205",1
"4822","11251",1
"4823","11253",1
"4824","11262",1
"4825","11270",1
"4826","11318",1
"4827","11325",1
"4828","11409",1
"4829","11415",1
"4830","11422",1
"4831","11445",1
"4832","11494",1
"4833","11500",1
"4834","11523",1
"4835","11589",1
"4836","11697",1
"4837","11713",1
"4838","11743",1
"4839","11748",1
"4840","11808",1
"4841","11826",1
"4842","11917",1
"4843","11936",1
"4844","11994",1
"4845","12019",1
"4846","12114",1
"4847","12144",2
"4848","12160",1
"4849","12217",1
"4850","12233",1
"4851","12239",1
"4852","12240",1
"4853","12255",1
"4854","12322",1
"4855","12410",1
"4856","12457",1
"4857","12494",1
"4858","12500",1
"4859","12528",1
"4860","12529",1
"4861","12550",1
"4862","12552",1
"4863","12603",1
"4864","12666",1
